Airline,Flight Number,Departure City,Arrival City,Departure Date,Return Date,Price,Stops,Duration,Departure Time,Arrival Time
American,AA 2359,Denver International Airport,Dallas Fort Worth International Airport,2025-05-15 12:53,N/A,555,1,122,2025-05-15 12:53,2025-05-15 15:55
American,AA 3308,Dallas Fort Worth International Airport,Miami International Airport,2025-05-15 16:50,N/A,555,1,173,2025-05-15 16:50,2025-05-15 20:43
JetBlue,B6 434,San Francisco International Airport,Boston Logan International Airport,2025-05-06 06:00,N/A,588,0,339,2025-05-06 06:00,2025-05-06 14:39
JetBlue,B6 1734,San Francisco International Airport,Boston Logan International Airport,2025-05-06 08:05,N/A,588,0,346,2025-05-06 08:05,2025-05-06 16:51
JetBlue,B6 534,San Francisco International Airport,Boston Logan International Airport,2025-05-06 10:50,N/A,588,0,339,2025-05-06 10:50,2025-05-06 19:29
JetBlue,B6 2234,San Francisco International Airport,Boston Logan International Airport,2025-05-06 12:45,N/A,588,0,339,2025-05-06 12:45,2025-05-06 21:24
JetBlue,B6 734,San Francisco International Airport,Boston Logan International Airport,2025-05-06 15:50,N/A,588,0,335,2025-05-06 15:50,2025-05-07 00:25
JetBlue,B6 134,San Francisco International Airport,Boston Logan International Airport,2025-05-06 20:47,N/A,588,0,338,2025-05-06 20:47,2025-05-07 05:25
Alaska,AS 356,San Francisco International Airport,Boston Logan International Airport,2025-05-06 08:25,N/A,652,0,341,2025-05-06 08:25,2025-05-06 17:06
United,UA 2259,San Francisco International Airport,Boston Logan International Airport,2025-05-06 10:45,N/A,795,0,343,2025-05-06 10:45,2025-05-06 19:28
United,UA 2851,San Francisco International Airport,Boston Logan International Airport,2025-05-06 14:45,N/A,795,0,340,2025-05-06 14:45,2025-05-06 23:25
United,UA 2374,San Francisco International Airport,Boston Logan International Airport,2025-05-06 16:15,N/A,795,0,327,2025-05-06 16:15,2025-05-07 00:42
United,UA 1230,San Francisco International Airport,Boston Logan International Airport,2025-05-06 20:35,N/A,795,0,341,2025-05-06 20:35,2025-05-07 05:16
United,UA 1665,San Francisco International Airport,Boston Logan International Airport,2025-05-06 23:45,N/A,795,0,327,2025-05-06 23:45,2025-05-07 08:12
United,UA 2647,San Francisco International Airport,Boston Logan International Airport,2025-05-06 08:30,N/A,834,0,351,2025-05-06 08:30,2025-05-06 17:21
Alaska,AS 1083,Los Angeles International Airport,Seattle Tacoma International Airport,2024-11-21 13:00,N/A,542,0,180,2024-11-21 13:00,2024-11-21 16:00
Alaska,AS 1147,Los Angeles International Airport,Seattle Tacoma International Airport,2024-11-21 15:00,N/A,542,0,175,2024-11-21 15:00,2024-11-21 17:55
Alaska,AS 1371,Los Angeles International Airport,Seattle Tacoma International Airport,2024-11-21 16:03,N/A,542,0,175,2024-11-21 16:03,2024-11-21 18:58
Alaska,AS 1301,Los Angeles International Airport,Seattle Tacoma International Airport,2024-11-21 17:32,N/A,542,0,175,2024-11-21 17:32,2024-11-21 20:27
Alaska,AS 1464,Los Angeles International Airport,Seattle Tacoma International Airport,2024-11-21 18:35,N/A,542,0,175,2024-11-21 18:35,2024-11-21 21:30
Alaska,AS 1093,Los Angeles International Airport,Seattle Tacoma International Airport,2024-11-21 20:30,N/A,542,0,175,2024-11-21 20:30,2024-11-21 23:25
Delta,DL 2586,Los Angeles International Airport,Seattle Tacoma International Airport,2024-11-21 07:01,N/A,577,0,184,2024-11-21 07:01,2024-11-21 10:05
Delta,DL 1714,Los Angeles International Airport,Seattle Tacoma International Airport,2024-11-21 09:25,N/A,577,0,190,2024-11-21 09:25,2024-11-21 12:35
United,UA 262,Los Angeles International Airport,Seattle Tacoma International Airport,2024-11-21 10:45,N/A,577,0,178,2024-11-21 10:45,2024-11-21 13:43
Delta,DL 1045,Los Angeles International Airport,Seattle Tacoma International Airport,2024-11-21 11:40,N/A,577,0,183,2024-11-21 11:40,2024-11-21 14:43
Delta,DL 2606,Los Angeles International Airport,Seattle Tacoma International Airport,2024-11-21 13:09,N/A,577,0,176,2024-11-21 13:09,2024-11-21 16:05
American,AA 4882,Los Angeles International Airport,Seattle Tacoma International Airport,2024-11-21 15:45,N/A,577,0,179,2024-11-21 15:45,2024-11-21 18:44
Delta,DL 2640,Los Angeles International Airport,Seattle Tacoma International Airport,2024-11-21 17:00,N/A,577,0,177,2024-11-21 17:00,2024-11-21 19:57
Delta,DL 1551,Los Angeles International Airport,Seattle Tacoma International Airport,2024-11-21 19:15,N/A,577,0,183,2024-11-21 19:15,2024-11-21 22:18
United,UA 684,Los Angeles International Airport,Seattle Tacoma International Airport,2024-11-21 19:30,N/A,577,0,180,2024-11-21 19:30,2024-11-21 22:30
American,AA 4868,Los Angeles International Airport,Seattle Tacoma International Airport,2024-11-21 19:45,N/A,577,0,180,2024-11-21 19:45,2024-11-21 22:45
Delta,DL 2645,Los Angeles International Airport,Seattle Tacoma International Airport,2024-11-21 21:30,N/A,577,0,175,2024-11-21 21:30,2024-11-22 00:25
Contour Airlines,LF 3539,Chicago O'Hare International Airport,Waynesville - St. Robert Regional Airport,2024-12-09 11:45,N/A,328,1,100,2024-12-09 11:45,2024-12-09 13:25
Contour Airlines,LF 3551,Waynesville - St. Robert Regional Airport,Dallas Fort Worth International Airport,2024-12-09 13:55,N/A,328,1,105,2024-12-09 13:55,2024-12-09 15:40
American,AA 370,Chicago O'Hare International Airport,Dallas Fort Worth International Airport,2024-12-09 05:00,N/A,337,0,163,2024-12-09 05:00,2024-12-09 07:43
American,AA 482,Chicago O'Hare International Airport,Dallas Fort Worth International Airport,2024-12-09 06:00,N/A,337,0,160,2024-12-09 06:00,2024-12-09 08:40
American,AA 1902,Chicago O'Hare International Airport,Dallas Fort Worth International Airport,2024-12-09 06:47,N/A,367,0,163,2024-12-09 06:47,2024-12-09 09:30
American,AA 481,Chicago O'Hare International Airport,Dallas Fort Worth International Airport,2024-12-09 10:00,N/A,367,0,165,2024-12-09 10:00,2024-12-09 12:45
American,AA 1109,Chicago O'Hare International Airport,Dallas Fort Worth International Airport,2024-12-09 11:54,N/A,367,0,165,2024-12-09 11:54,2024-12-09 14:39
American,AA 2839,Chicago O'Hare International Airport,Dallas Fort Worth International Airport,2024-12-09 13:11,N/A,367,0,164,2024-12-09 13:11,2024-12-09 15:55
American,AA 2499,Chicago O'Hare International Airport,Dallas Fort Worth International Airport,2024-12-09 16:45,N/A,367,0,159,2024-12-09 16:45,2024-12-09 19:24
American,AA 396,Chicago O'Hare International Airport,Dallas Fort Worth International Airport,2024-12-09 08:05,N/A,422,0,164,2024-12-09 08:05,2024-12-09 10:49
American,AA 509,Chicago O'Hare International Airport,Dallas Fort Worth International Airport,2024-12-09 09:05,N/A,422,0,165,2024-12-09 09:05,2024-12-09 11:50
American,AA 2346,Chicago O'Hare International Airport,Dallas Fort Worth International Airport,2024-12-09 15:23,N/A,422,0,162,2024-12-09 15:23,2024-12-09 18:05
United,UA 2302,Chicago O'Hare International Airport,Dallas Fort Worth International Airport,2024-12-09 13:11,N/A,520,0,165,2024-12-09 13:11,2024-12-09 15:56
United,UA 2333,Chicago O'Hare International Airport,Dallas Fort Worth International Airport,2024-12-09 10:38,N/A,557,0,166,2024-12-09 10:38,2024-12-09 13:24
United,UA 729,Chicago O'Hare International Airport,Dallas Fort Worth International Airport,2024-12-09 07:10,N/A,623,0,164,2024-12-09 07:10,2024-12-09 09:54
United,UA 2049,Chicago O'Hare International Airport,Dallas Fort Worth International Airport,2024-12-09 08:48,N/A,623,0,165,2024-12-09 08:48,2024-12-09 11:33
United,UA 793,Chicago O'Hare International Airport,Dallas Fort Worth International Airport,2024-12-09 15:55,N/A,623,0,164,2024-12-09 15:55,2024-12-09 18:39
American,AA 2783,Dallas Fort Worth International Airport,Seattle Tacoma International Airport,2025-03-15 14:40,N/A,455,0,268,2025-03-15 14:40,2025-03-15 17:08
American,AA 2003,Dallas Fort Worth International Airport,Seattle Tacoma International Airport,2025-03-15 18:50,N/A,455,0,269,2025-03-15 18:50,2025-03-15 21:19
American,AA 2402,Dallas Fort Worth International Airport,Seattle Tacoma International Airport,2025-03-15 20:40,N/A,455,0,267,2025-03-15 20:40,2025-03-15 23:07
Alaska,AS 573,Dallas Fort Worth International Airport,Seattle Tacoma International Airport,2025-03-15 10:00,N/A,497,0,269,2025-03-15 10:00,2025-03-15 12:29
Alaska,AS 909,Dallas Fort Worth International Airport,Seattle Tacoma International Airport,2025-03-15 13:46,N/A,497,0,268,2025-03-15 13:46,2025-03-15 16:14
American,AA 1992,Dallas Fort Worth International Airport,Seattle Tacoma International Airport,2025-03-15 10:05,N/A,517,0,273,2025-03-15 10:05,2025-03-15 12:38
American,AA 2405,Dallas Fort Worth International Airport,Seattle Tacoma International Airport,2025-03-15 12:19,N/A,517,0,269,2025-03-15 12:19,2025-03-15 14:48
American,AA 2009,Dallas Fort Worth International Airport,Seattle Tacoma International Airport,2025-03-15 16:35,N/A,517,0,267,2025-03-15 16:35,2025-03-15 19:02
Delta,DL 804,Dallas Fort Worth International Airport,Seattle Tacoma International Airport,2025-03-15 08:00,N/A,567,0,260,2025-03-15 08:00,2025-03-15 10:20
American,AA 2767,Dallas Fort Worth International Airport,Seattle Tacoma International Airport,2024-12-13 08:18,N/A,312,0,270,2024-12-13 08:18,2024-12-13 10:48
American,AA 2528,Dallas Fort Worth International Airport,Seattle Tacoma International Airport,2024-12-13 15:00,N/A,312,0,263,2024-12-13 15:00,2024-12-13 17:23
American,AA 2009,Dallas Fort Worth International Airport,Seattle Tacoma International Airport,2024-12-13 17:30,N/A,312,0,261,2024-12-13 17:30,2024-12-13 19:51
American,AA 2003,Dallas Fort Worth International Airport,Seattle Tacoma International Airport,2024-12-13 18:50,N/A,312,0,265,2024-12-13 18:50,2024-12-13 21:15
American,AA 1992,Dallas Fort Worth International Airport,Seattle Tacoma International Airport,2024-12-13 10:25,N/A,342,0,279,2024-12-13 10:25,2024-12-13 13:04
American,AA 2405,Dallas Fort Worth International Airport,Seattle Tacoma International Airport,2024-12-13 12:39,N/A,342,0,274,2024-12-13 12:39,2024-12-13 15:13
Alaska,AS 543,Dallas Fort Worth International Airport,Seattle Tacoma International Airport,2024-12-13 08:15,N/A,347,0,268,2024-12-13 08:15,2024-12-13 10:43
Alaska,AS 909,Dallas Fort Worth International Airport,Seattle Tacoma International Airport,2024-12-13 12:50,N/A,347,0,267,2024-12-13 12:50,2024-12-13 15:17
Alaska,AS 415,Dallas Fort Worth International Airport,Seattle Tacoma International Airport,2024-12-13 14:10,N/A,347,0,270,2024-12-13 14:10,2024-12-13 16:40
Alaska,AS 573,Dallas Fort Worth International Airport,Seattle Tacoma International Airport,2024-12-13 17:55,N/A,347,0,271,2024-12-13 17:55,2024-12-13 20:26
American,AA 1296,Miami International Airport,Boston Logan International Airport,2025-02-07 12:24,N/A,188,0,210,2025-02-07 12:24,2025-02-07 15:54
American,AA 2444,Miami International Airport,Boston Logan International Airport,2025-02-07 20:08,N/A,188,0,218,2025-02-07 20:08,2025-02-07 23:46
Delta,DL 2217,Miami International Airport,Boston Logan International Airport,2025-02-07 19:15,N/A,197,0,205,2025-02-07 19:15,2025-02-07 22:40
American,AA 1054,Miami International Airport,Boston Logan International Airport,2025-02-07 21:30,N/A,207,0,204,2025-02-07 21:30,2025-02-08 00:54
JetBlue,B6 2620,Miami International Airport,Boston Logan International Airport,2025-02-07 20:51,N/A,241,0,205,2025-02-07 20:51,2025-02-08 00:16
JetBlue,B6 1220,Miami International Airport,Boston Logan International Airport,2025-02-07 11:22,N/A,251,0,211,2025-02-07 11:22,2025-02-07 14:53
American,AA 1226,Miami International Airport,Dallas Fort Worth International Airport,2025-04-17 05:18,N/A,481,1,196,2025-04-17 05:18,2025-04-17 07:34
American,AA 1756,Dallas Fort Worth International Airport,Denver International Airport,2025-04-17 08:14,N/A,481,1,130,2025-04-17 08:14,2025-04-17 09:24
American,AA 1654,Miami International Airport,Dallas Fort Worth International Airport,2025-04-17 08:45,N/A,481,1,210,2025-04-17 08:45,2025-04-17 11:15
American,AA 420,Dallas Fort Worth International Airport,Denver International Airport,2025-04-17 12:19,N/A,481,1,125,2025-04-17 12:19,2025-04-17 13:24
American,AA 985,Miami International Airport,Charlotte Douglas International Airport,2025-04-17 15:21,N/A,481,1,129,2025-04-17 15:21,2025-04-17 17:30
American,AA 1529,Charlotte Douglas International Airport,Denver International Airport,2025-04-17 18:00,N/A,481,1,216,2025-04-17 18:00,2025-04-17 19:36
American,AA 2823,Miami International Airport,Dallas Fort Worth International Airport,2025-04-17 17:30,N/A,481,1,206,2025-04-17 17:30,2025-04-17 19:56
American,AA 577,Dallas Fort Worth International Airport,Denver International Airport,2025-04-17 20:40,N/A,481,1,125,2025-04-17 20:40,2025-04-17 21:45
Delta,DL 1211,Miami International Airport,Hartsfield-Jackson Atlanta International Airport,2025-04-17 07:00,N/A,501,1,121,2025-04-17 07:00,2025-04-17 09:01
Delta,DL 2181,Hartsfield-Jackson Atlanta International Airport,Denver International Airport,2025-04-17 09:49,N/A,501,1,199,2025-04-17 09:49,2025-04-17 11:08
United,UA 1475,Miami International Airport,George Bush Intercontinental Airport,2025-04-17 18:53,N/A,537,1,177,2025-04-17 18:53,2025-04-17 20:50
United,UA 1338,George Bush Intercontinental Airport,Denver International Airport,2025-04-17 21:55,N/A,537,1,152,2025-04-17 21:55,2025-04-17 23:27
United,UA 2644,Miami International Airport,Denver International Airport,2025-04-17 14:55,N/A,679,0,270,2025-04-17 14:55,2025-04-17 17:25
Alaska,AS 3342,Los Angeles International Airport,San Francisco International Airport,2025-05-06 11:00,N/A,139,0,87,2025-05-06 11:00,2025-05-06 12:27
United,UA 2145,Los Angeles International Airport,San Francisco International Airport,2025-05-06 06:00,N/A,139,0,90,2025-05-06 06:00,2025-05-06 07:30
United,UA 2234,Los Angeles International Airport,San Francisco International Airport,2025-05-06 14:07,N/A,139,0,88,2025-05-06 14:07,2025-05-06 15:35
United,UA 2019,Los Angeles International Airport,San Francisco International Airport,2025-05-06 16:10,N/A,139,0,90,2025-05-06 16:10,2025-05-06 17:40
United,UA 564,Los Angeles International Airport,San Francisco International Airport,2025-05-06 17:55,N/A,139,0,85,2025-05-06 17:55,2025-05-06 19:20
United,UA 552,Los Angeles International Airport,San Francisco International Airport,2025-05-06 19:45,N/A,139,0,90,2025-05-06 19:45,2025-05-06 21:15
American,AA 3175,Los Angeles International Airport,San Francisco International Airport,2025-05-06 20:35,N/A,139,0,85,2025-05-06 20:35,2025-05-06 22:00
United,UA 1597,Los Angeles International Airport,San Francisco International Airport,2025-05-06 22:45,N/A,139,0,86,2025-05-06 22:45,2025-05-07 00:11
American,AA 6413,Los Angeles International Airport,San Francisco International Airport,2025-05-06 12:25,N/A,149,0,85,2025-05-06 12:25,2025-05-06 13:50
American,AA 6260,Los Angeles International Airport,San Francisco International Airport,2025-05-06 18:38,N/A,149,0,83,2025-05-06 18:38,2025-05-06 20:01
Delta,DL 2267,Los Angeles International Airport,San Francisco International Airport,2025-05-06 14:00,N/A,155,0,90,2025-05-06 14:00,2025-05-06 15:30
Delta,DL 1559,Los Angeles International Airport,San Francisco International Airport,2025-05-06 16:00,N/A,155,0,86,2025-05-06 16:00,2025-05-06 17:26
Delta,DL 2986,Los Angeles International Airport,San Francisco International Airport,2025-05-06 21:59,N/A,155,0,91,2025-05-06 21:59,2025-05-06 23:30
Delta,DL 1421,Los Angeles International Airport,San Francisco International Airport,2025-05-06 06:30,N/A,181,0,89,2025-05-06 06:30,2025-05-06 07:59
Alaska,AS 1309,Los Angeles International Airport,San Francisco International Airport,2025-05-06 17:55,N/A,199,0,85,2025-05-06 17:55,2025-05-06 19:20
American,AA 6451,Los Angeles International Airport,San Francisco International Airport,2025-05-06 09:06,N/A,213,0,86,2025-05-06 09:06,2025-05-06 10:32
Delta,DL 2054,Los Angeles International Airport,San Francisco International Airport,2025-05-06 18:00,N/A,220,0,88,2025-05-06 18:00,2025-05-06 19:28
United,UA 2676,San Francisco International Airport,Denver International Airport,2024-11-24 05:00,N/A,530,0,156,2024-11-24 05:00,2024-11-24 08:36
United,UA 513,San Francisco International Airport,Denver International Airport,2024-11-24 06:45,N/A,530,0,161,2024-11-24 06:45,2024-11-24 10:26
United,UA 618,San Francisco International Airport,Denver International Airport,2024-11-24 14:25,N/A,530,0,160,2024-11-24 14:25,2024-11-24 18:05
United,UA 566,San Francisco International Airport,Denver International Airport,2024-11-24 16:00,N/A,530,0,160,2024-11-24 16:00,2024-11-24 19:40
United,UA 373,San Francisco International Airport,Denver International Airport,2024-11-24 18:40,N/A,530,0,157,2024-11-24 18:40,2024-11-24 22:17
United,UA 589,San Francisco International Airport,Denver International Airport,2024-11-24 19:29,N/A,530,0,157,2024-11-24 19:29,2024-11-24 23:06
United,UA 1230,San Francisco International Airport,Denver International Airport,2024-11-24 20:22,N/A,530,0,157,2024-11-24 20:22,2024-11-24 23:59
Southwest,WN 142,San Francisco International Airport,Denver International Airport,2024-11-24 05:00,N/A,551,0,145,2024-11-24 05:00,2024-11-24 08:25
Southwest,WN 1505,San Francisco International Airport,Denver International Airport,2024-11-24 07:25,N/A,551,0,145,2024-11-24 07:25,2024-11-24 10:50
Southwest,WN 2290,San Francisco International Airport,Denver International Airport,2024-11-24 14:40,N/A,551,0,145,2024-11-24 14:40,2024-11-24 18:05
Southwest,WN 5111,San Francisco International Airport,Denver International Airport,2024-11-24 19:45,N/A,551,0,140,2024-11-24 19:45,2024-11-24 23:05
Delta,DL 920,San Francisco International Airport,Salt Lake City International Airport,2024-11-24 10:17,N/A,584,1,113,2024-11-24 10:17,2024-11-24 13:10
Delta,DL 1623,Salt Lake City International Airport,Denver International Airport,2024-11-24 13:40,N/A,584,1,87,2024-11-24 13:40,2024-11-24 15:07
United,UA 1625,San Francisco International Airport,Denver International Airport,2024-11-24 09:00,N/A,730,0,160,2024-11-24 09:00,2024-11-24 12:40
American,AA 2405,Seattle Tacoma International Airport,Dallas Fort Worth International Airport,2024-12-12 17:00,N/A,282,0,232,2024-12-12 17:00,2024-12-12 22:52
Alaska,AS 542,Seattle Tacoma International Airport,Dallas Fort Worth International Airport,2024-12-12 22:46,N/A,312,0,220,2024-12-12 22:46,2024-12-13 04:26
American,AA 1991,Seattle Tacoma International Airport,Dallas Fort Worth International Airport,2024-12-12 00:45,N/A,312,0,232,2024-12-12 00:45,2024-12-12 06:37
American,AA 2037,Seattle Tacoma International Airport,Dallas Fort Worth International Airport,2024-12-12 23:59,N/A,312,0,230,2024-12-12 23:59,2024-12-13 05:49
American,AA 1534,Seattle Tacoma International Airport,Dallas Fort Worth International Airport,2024-12-12 10:32,N/A,342,0,235,2024-12-12 10:32,2024-12-12 16:27
American,AA 1992,Seattle Tacoma International Airport,Dallas Fort Worth International Airport,2024-12-12 13:56,N/A,342,0,233,2024-12-12 13:56,2024-12-12 19:49
Alaska,AS 414,Seattle Tacoma International Airport,Dallas Fort Worth International Airport,2024-12-12 08:46,N/A,347,0,234,2024-12-12 08:46,2024-12-12 14:40
Alaska,AS 586,Seattle Tacoma International Airport,Dallas Fort Worth International Airport,2024-12-12 11:01,N/A,347,0,234,2024-12-12 11:01,2024-12-12 16:55
Alaska,AS 372,Seattle Tacoma International Airport,Dallas Fort Worth International Airport,2024-12-12 18:02,N/A,347,0,232,2024-12-12 18:02,2024-12-12 23:54
Delta,DL 803,Seattle Tacoma International Airport,Dallas Fort Worth International Airport,2024-12-12 09:25,N/A,372,0,237,2024-12-12 09:25,2024-12-12 15:22
American,AA 2767,Seattle Tacoma International Airport,Dallas Fort Worth International Airport,2024-12-12 11:50,N/A,372,0,234,2024-12-12 11:50,2024-12-12 17:44
American,AA 1667,Seattle Tacoma International Airport,Dallas Fort Worth International Airport,2024-12-12 07:20,N/A,435,0,243,2024-12-12 07:20,2024-12-12 13:23
American,AA 4670,John F. Kennedy International Airport,Cleveland Hopkins International Airport,2024-12-19 08:10,N/A,215,1,125,2024-12-19 08:10,2024-12-19 10:15
American,AA 4608,Cleveland Hopkins International Airport,Chicago O'Hare International Airport,2024-12-19 12:59,N/A,215,1,96,2024-12-19 12:59,2024-12-19 13:35
American,AA 4670,John F. Kennedy International Airport,Cleveland Hopkins International Airport,2024-12-19 08:10,N/A,268,1,125,2024-12-19 08:10,2024-12-19 10:15
American,AA 5935,Cleveland Hopkins International Airport,Chicago O'Hare International Airport,2024-12-19 11:22,N/A,268,1,99,2024-12-19 11:22,2024-12-19 12:01
American,AA 4611,John F. Kennedy International Airport,Pittsburgh International Airport,2024-12-19 14:59,N/A,268,1,99,2024-12-19 14:59,2024-12-19 16:38
American,AA 4386,Pittsburgh International Airport,Chicago O'Hare International Airport,2024-12-19 17:13,N/A,268,1,108,2024-12-19 17:13,2024-12-19 18:01
Delta,DL 4025,John F. Kennedy International Airport,Chicago O'Hare International Airport,2024-12-19 19:50,N/A,298,0,186,2024-12-19 19:50,2024-12-19 21:56
Delta,DL 3730,John F. Kennedy International Airport,Chicago O'Hare International Airport,2024-12-19 11:24,N/A,364,0,175,2024-12-19 11:24,2024-12-19 13:19
American,AA 2819,John F. Kennedy International Airport,Chicago O'Hare International Airport,2024-12-19 09:00,N/A,403,0,166,2024-12-19 09:00,2024-12-19 10:46
Delta,DL 5783,John F. Kennedy International Airport,Chicago O'Hare International Airport,2024-12-19 15:15,N/A,453,0,180,2024-12-19 15:15,2024-12-19 17:15
American,AA 532,John F. Kennedy International Airport,Chicago O'Hare International Airport,2024-12-19 15:54,N/A,483,0,168,2024-12-19 15:54,2024-12-19 17:42
United,UA 1414,Boston Logan International Airport,Chicago O'Hare International Airport,2025-03-13 06:00,N/A,222,0,184,2025-03-13 06:00,2025-03-13 08:04
United,UA 1316,Boston Logan International Airport,Chicago O'Hare International Airport,2025-03-13 07:25,N/A,222,0,184,2025-03-13 07:25,2025-03-13 09:29
United,UA 1823,Boston Logan International Airport,Chicago O'Hare International Airport,2025-03-13 11:01,N/A,222,0,182,2025-03-13 11:01,2025-03-13 13:03
United,UA 1732,Boston Logan International Airport,Chicago O'Hare International Airport,2025-03-13 12:18,N/A,222,0,182,2025-03-13 12:18,2025-03-13 14:20
American,AA 1509,Boston Logan International Airport,Chicago O'Hare International Airport,2025-03-13 07:18,N/A,233,0,177,2025-03-13 07:18,2025-03-13 09:15
American,AA 2837,Boston Logan International Airport,Chicago O'Hare International Airport,2025-03-13 17:42,N/A,233,0,178,2025-03-13 17:42,2025-03-13 19:40
American,AA 3776,Boston Logan International Airport,Chicago O'Hare International Airport,2025-03-13 12:22,N/A,257,0,183,2025-03-13 12:22,2025-03-13 14:25
JetBlue,B6 611,Boston Logan International Airport,Chicago O'Hare International Airport,2025-03-13 13:41,N/A,262,0,179,2025-03-13 13:41,2025-03-13 15:40
Delta,DL 2679,Boston Logan International Airport,Chicago O'Hare International Airport,2025-03-13 11:00,N/A,293,0,183,2025-03-13 11:00,2025-03-13 13:03
American,AA 3871,Boston Logan International Airport,Chicago O'Hare International Airport,2025-03-13 15:48,N/A,301,0,182,2025-03-13 15:48,2025-03-13 17:50
United,UA 2040,Boston Logan International Airport,Chicago O'Hare International Airport,2025-03-13 16:30,N/A,312,0,182,2025-03-13 16:30,2025-03-13 18:32
Delta,DL 2570,Boston Logan International Airport,Chicago O'Hare International Airport,2025-03-13 07:00,N/A,317,0,188,2025-03-13 07:00,2025-03-13 09:08
Delta,DL 2676,Boston Logan International Airport,Chicago O'Hare International Airport,2025-03-13 19:40,N/A,317,0,183,2025-03-13 19:40,2025-03-13 21:43
United,UA 1015,Boston Logan International Airport,Chicago O'Hare International Airport,2025-03-13 18:20,N/A,354,0,185,2025-03-13 18:20,2025-03-13 20:25
Delta,DL 2646,Boston Logan International Airport,Chicago O'Hare International Airport,2025-03-13 14:40,N/A,397,0,182,2025-03-13 14:40,2025-03-13 16:42
United,UA 1983,Miami International Airport,Chicago O'Hare International Airport,2025-05-07 12:15,N/A,333,0,204,2025-05-07 12:15,2025-05-07 14:39
American,AA 3067,Miami International Airport,Chicago O'Hare International Airport,2025-05-07 13:43,N/A,333,0,207,2025-05-07 13:43,2025-05-07 16:10
American,AA 3056,Miami International Airport,Chicago O'Hare International Airport,2025-05-07 15:16,N/A,333,0,206,2025-05-07 15:16,2025-05-07 17:42
United,UA 2106,Miami International Airport,Chicago O'Hare International Airport,2025-05-07 16:17,N/A,333,0,207,2025-05-07 16:17,2025-05-07 18:44
American,AA 3062,Miami International Airport,Chicago O'Hare International Airport,2025-05-07 16:47,N/A,333,0,201,2025-05-07 16:47,2025-05-07 19:08
American,AA 791,Miami International Airport,Chicago O'Hare International Airport,2025-05-07 18:59,N/A,333,0,207,2025-05-07 18:59,2025-05-07 21:26
United,UA 1639,Miami International Airport,Chicago O'Hare International Airport,2025-05-07 19:35,N/A,333,0,205,2025-05-07 19:35,2025-05-07 22:00
American,AA 483,Miami International Airport,Chicago O'Hare International Airport,2025-05-07 21:20,N/A,333,0,217,2025-05-07 21:20,2025-05-07 23:57
Delta,DL 1249,Miami International Airport,Hartsfield-Jackson Atlanta International Airport,2025-05-07 06:00,N/A,385,1,121,2025-05-07 06:00,2025-05-07 08:01
Delta,DL 1147,Hartsfield-Jackson Atlanta International Airport,Chicago O'Hare International Airport,2025-05-07 08:55,N/A,385,1,127,2025-05-07 08:55,2025-05-07 10:02
Alaska,AS 334,Hartsfield-Jackson Atlanta International Airport,Seattle Tacoma International Airport,2025-04-24 17:20,N/A,387,0,327,2025-04-24 17:20,2025-04-24 19:47
Alaska,AS 463,Hartsfield-Jackson Atlanta International Airport,Seattle Tacoma International Airport,2025-04-24 19:30,N/A,387,0,327,2025-04-24 19:30,2025-04-24 21:57
Delta,DL 444,Hartsfield-Jackson Atlanta International Airport,Seattle Tacoma International Airport,2025-04-24 08:10,N/A,387,0,335,2025-04-24 08:10,2025-04-24 10:45
Delta,DL 774,Hartsfield-Jackson Atlanta International Airport,Seattle Tacoma International Airport,2025-04-24 09:40,N/A,387,0,336,2025-04-24 09:40,2025-04-24 12:16
Delta,DL 629,Hartsfield-Jackson Atlanta International Airport,Seattle Tacoma International Airport,2025-04-24 12:00,N/A,387,0,330,2025-04-24 12:00,2025-04-24 14:30
Delta,DL 481,Hartsfield-Jackson Atlanta International Airport,Seattle Tacoma International Airport,2025-04-24 14:30,N/A,387,0,328,2025-04-24 14:30,2025-04-24 16:58
Southwest,WN 543,Hartsfield-Jackson Atlanta International Airport,Denver International Airport,2025-04-24 19:20,N/A,426,1,205,2025-04-24 19:20,2025-04-24 20:45
Southwest,WN 1009,Denver International Airport,Seattle Tacoma International Airport,2025-04-24 21:40,N/A,426,1,175,2025-04-24 21:40,2025-04-24 23:35
American,AA 1275,Boston Logan International Airport,Miami International Airport,2024-12-30 06:03,N/A,302,0,236,2024-12-30 06:03,2024-12-30 09:59
Delta,DL 776,Boston Logan International Airport,Miami International Airport,2024-12-30 16:30,N/A,332,0,225,2024-12-30 16:30,2024-12-30 20:15
American,AA 2538,Boston Logan International Airport,Miami International Airport,2024-12-30 08:00,N/A,372,0,228,2024-12-30 08:00,2024-12-30 11:48
American,AA 475,Boston Logan International Airport,Miami International Airport,2024-12-30 12:32,N/A,372,0,226,2024-12-30 12:32,2024-12-30 16:18
American,AA 1397,Boston Logan International Airport,Miami International Airport,2024-12-30 17:52,N/A,372,0,222,2024-12-30 17:52,2024-12-30 21:34
Delta,DL 1072,Boston Logan International Airport,Miami International Airport,2024-12-30 07:05,N/A,412,0,229,2024-12-30 07:05,2024-12-30 10:54
JetBlue,B6 2719,Boston Logan International Airport,Miami International Airport,2024-12-30 15:16,N/A,427,0,214,2024-12-30 15:16,2024-12-30 18:50
JetBlue,B6 719,Boston Logan International Airport,Miami International Airport,2024-12-30 10:25,N/A,497,0,214,2024-12-30 10:25,2024-12-30 13:59
